Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,17.47311828,15.74074074,13.84083045,14.15929204,12.4567474,15.29284165,14.99531396,16.52684564,17.83489097,12.96928328,13.93171806,14.46700508,12.13163065,11.71548117,11.06403013,9.670131044,9.146877748,7.308306709,7.396339186,8.052651955,8.573655495,9.445100354,7.600149757,7.615681234,8.31815422,7.8165561,9.006660875,8.486562942,8.866995074,8.705114255,8.708311276,7.987942728,7.612623464,8.60646074,7.933922755,7.108664433,7.246003094,8.831230659,8.410801239,7.346514048,3.695082921,3.029617906,5.789582901,4.133611691,4.133611691,4.133611691,4.133611691,4.133611691,4.133611691,4.133611691,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.00031046,18.02800467,15.7648283,12.88223813,14.06791407,12.9560685,10.99928109,11.43911439,10.63680896,9.915966387,10.56751468,9.567617295,10.15553522,10.33851784,10.46712803,10.8394458,12.09677419,11.65203512,10.51364366,9.219858156,9.35192781,10.4845815,11.3556338,11.74277726,11.1542192,11.1542192,11.1542192,11.1542192,11.1542192,11.1542192,11.1542192,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Luxembourg,LUX,62.89375334,64.25554382,64.32461874,61.95451752,63.50958745,67.25146199,65.53899083,66.9535284,67.72952172,69.09277294,67.87330317,67.84194529,66.33540373,66.83878371,68.66791745,65.90730558,68.96551724,67.0015456,67.06713781,63.47169811,62.29903537,59.1642925,59.97973658,59.47995666,61.08910891,59.43852856,55.74425574,52.33545648,52.88753799,51.6462841,47.29981378,41.40694568,38.68010999,40.14272971,38.6627907,31.26520681,30.60240964,27.43589744,20.92696629,20.80536913,15.50868486,16.11047181,12.92735043,11.07723577,11.04185218,10.54006969,11.33746678,11.13189897,10.73446328,9.731876862,10.14084507,9.324452902,9.593023256,9.518935517,9.297297297,9.297297297,9.297297297,9.297297297,9.297297297,9.297297297,9.297297297,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,48.3971853,42.0969023,37.09677419,39.7242285,36.58235657,35.75070822,32.68571429,31.63580247,32.61269549,33.17855635,35.14792899,32.41716867,31.23938879,30.11325783,28.90577508,27.89978348,28.99495998,26.6965788,30.06692161,28.25166364,25.67995995,26.51828299,26.29170357,25.24325065,25.43672238,26.17449664,24.4782564,24.16828744,21.67042889,22.46370512,21.94169919,22.4559184,22.2582103,22.7173468,22.53385534,23.42832416,24.38490057,22.69406633,17.44124404,16.03540009,14.89606184,16.56387665,13.91599694,12.97387992,12.97387992,12.97387992,12.97387992,12.97387992,12.97387992,12.97387992,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4219409283,0.4149377593,0,0,0,0,0,0,0,0,0,3.643724696,0.7782101167,0.7782101167,0.7407407407,1.265822785,1.282051282,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,11.53846154,10.34482759,9.090909091,12.5,11.9047619,12.24489796,14.28571429,15,14.75409836,15.78947368,15.51724138,15.09433962,14.75409836,21.53846154,16.39344262,18.42105263,17.28395062,13.33333333,13.86138614,13.79310345,15.2,15.15151515,18.36734694,15.89403974,15.48387097,15.52795031,15.43209877,15.08379888,14.54545455,14.81481481,15.234375,14.55938697,14.18181818,12.99638989,11.82432432,12.42424242,11.79941003,12.68011527,10.52631579,9.56284153,9.340659341,8.847184987,8.355091384,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,29.48143406,28.62243939,27.39795918,28.03898635,29.14064823,29.66381923,27.5184753,28.50426095,27.54530119,24.91322415,25.79278294,25.31046461,28.18965902,26.14661086,26.49742824,23.41436971,24.3223737,22.38066465,22.18489961,20.73422354,18.91656063,18.61327001,17.51663748,16.4629414,16.93105343,18.00249442,17.01402868,16.31813706,15.43524226,14.70997164,13.2795162,13.98097826,13.60307485,14.28643943,14.29371515,15.57402133,14.38762275,14.88524894,12.30311474,14.19340107,14.92025834,13.4363255,14.67050501,13.44797178,13.44797178,13.44797178,13.44797178,13.44797178,13.44797178,13.44797178,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.716906946,8.824725498,6.048387097,7.352941176,7.241129616,8.326324643,6.758080313,7.841031149,7.117437722,6.442577031,7.645259939,7.30994152,7.471264368,7.446808511,8.67823765,12.98701299,9.853528628,11.66892809,9.413369714,8.115543329,11.97452229,13.33333333,13.89252949,11.94029851,12.68965517,12.68965517,12.68965517,12.68965517,12.68965517,12.68965517,12.68965517,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.87266553,19.609375,24.33628319,21.58223456,21.71052632,21.85069984,23.34921715,20.67082683,20.27027027,17.66990291,19.02439024,12.68742791,18.13898704,11.50234742,10.13986014,7.0155902,6.808035714,6.79916318,7.443365696,7.352941176,6.818181818,17.7471637,12.30650155,12.59720062,10.40590406,11.44876325,12.76459269,15.29959279,13.87995713,11.83920705,11.83920705,11.83920705,11.83920705,11.83920705,11.83920705,11.83920705,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.18181818,18.66666667,21.32701422,19.18819188,15.11627907,3.571428571,3.937007874,4.273504274,7.488986784,6.756756757,6.756756757,6.756756757,6.756756757,6.756756757,6.756756757,6.756756757,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,41.79331307,39.28077455,35.6542617,37.91208791,32.60869565,32.51649387,33.07560137,33.19935691,34.4336084,35.5994152,30.95238095,29.15230875,29.43100065,28.59884837,30.42409342,27.10447761,23.13519814,26.78173719,30.55126224,27.37913486,27.33009709,26.34432897,21.80385289,22.20888355,17.79823552,21.40077821,19.9553239,19.57153232,19.84181568,18.72037915,17.3656415,16.02160216,12.52268603,14.27390466,15.94240165,16.60029866,16.25976563,15.85964912,15.82397004,15.62568009,16.15598886,16.17391304,14.97919556,13.59442666,13.59442666,13.59442666,13.59442666,13.59442666,13.59442666,13.59442666,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,50.51194539,47.7443609,50.18050542,49.81273408,51.2605042,48.55967078,32.03463203,29.14572864,28.57142857,26.06837607,30.04926108,26.88172043,19.76744186,14.96598639,10,6.12244898,5.442176871,4.72972973,5.479452055,12.03703704,14.44444444,12.96296296,14.84375,18.69158879,16.52173913,1.834862385,4.166666667,10.34482759,11.30434783,6.060606061,16.92307692,17.51824818,18.6746988,18.34319527,17.21854305,18.51851852,18.78172589,20.51282051,21.26696833,19.74789916,19.14893617,19.46564885,17.62711864,15.50387597,15.50387597,15.50387597,15.50387597,15.50387597,15.50387597,15.50387597,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,35.92017738,33.71298405,27.61627907,29.85074627,36.13231552,36.51551313,37.5,38.57758621,39.07563025,38.2642998,40.71856287,37.86407767,37.5502008,35.2189781,34.55497382,31.68316832,27.05099778,26.40186916,26.31578947,24.80818414,25.06527415,27.62836186,16.34408602,16.51376147,14.13690476,13.8028169,17.1875,14.30412371,16.2601626,25.43103448,28.41463415,17.93611794,24.56140351,18.9,19.29990539,20.16293279,18.52941176,25.72559367,28.44950213,29.36708861,29.87654321,31.81818182,28.96500372,24.48875256,24.48875256,24.48875256,24.48875256,24.48875256,24.48875256,24.48875256,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8849557522,0.8130081301,1.398601399,1.212121212,1.117318436,10.41666667,10.15228426,9.405940594,10.1010101,8.421052632,10.28806584,10.8490566,10.26785714,9.829059829,8.835341365,9.6,9.266409266,8.561643836,8.053691275,8.469055375,8.626198083,8.641975309,8.720930233,9.192200557,9.192200557,9.192200557,9.192200557,9.192200557,9.192200557,9.192200557,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,15.78947368,23.07692308,48.71794872,51.35135135,34.375,12.5,17.24137931,14.28571429,40,40.38461538,36.36363636,37.25490196,50.68493151,48.10126582,18.18181818,33.78378378,34.66666667,28.37837838,6.896551724,22.47191011,23.00884956,13.15789474,14.61538462,20.37037037,19.88636364,16.39344262,13.80952381,14.09090909,34.55149502,36.12903226,37.91044776,23.97003745,26.55172414,24.44444444,33.2247557,24.8,31.39534884,26.04166667,22.1574344,29.85436893,32.95454545,34.80885312,27.77777778,32.71500843,32.71500843,32.71500843,32.71500843,32.71500843,32.71500843,32.71500843,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Netherlands,NLD,24.34030937,23.78282679,23.24907846,23.23909919,23.43151341,23.45340194,23.22825844,23.48017621,23.5022579,23.7860533,21.95276589,21.78954791,22.04436956,22.78455422,23.64908273,18.13357592,17.27447217,18.26388387,19.39003917,20.8883083,18.73968079,20.08099427,20.21205605,20.24840911,20.32382079,18.93024937,17.65080263,18.7792458,16.47707446,16.22027876,15.99585778,15.34113317,15.08909055,15.38264489,14.54626904,15.81361218,15.68366934,15.35862943,14.61418081,15.72956835,15.11548703,14.65905677,14.99760134,14.92607646,14.6122449,14.59792827,15.46923975,15.4617737,14.41962384,13.80391174,13.63850318,14.38243483,14.70135863,14.28846648,14.71619253,14.71619253,14.71619253,14.71619253,14.71619253,14.71619253,14.71619253,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,New Zealand,NZL,33.10810811,31.20899719,31.74129353,29.74217311,30.11314186,29.77099237,27.97374897,29.28452579,26.98933552,25.15479876,32.08092486,33.03703704,32.44990304,30.77844311,29.84473836,28.0584297,25.85258526,25.10683761,24.60186711,26.95599022,28.96174863,27.93846154,25.64102564,24.19712071,25,24.44444444,25.39149888,25.66649242,29.05438511,26.69264491,27.23091076,27.42520399,25.37815126,26.85738685,26.43338954,25.03134141,24.33841219,21.48638705,20.96593036,19.60156528,20.78011736,20.62880975,21.58944659,18.95662724,17.97718162,14.86646884,15.01777251,16.77399571,16.50224215,16.84175968,17.8583196,16.96458685,16.53316245,19.18604651,21.73495519,21.73495519,21.73495519,21.73495519,21.73495519,21.73495519,21.73495519,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,12.08053691,11.76470588,14.97005988,15.76086957,13.51351351,13.67924528,11.87739464,11.4893617,11.68831169,13.8121547,13.75661376,13.36898396,15.81632653,17.87709497,15.46961326,15.96244131,17.59259259,15.10416667,14.61988304,17.39130435,13.18681319,12.26415094,11.48325359,12.9707113,11.15537849,10.90225564,11.88811189,10.11904762,11.50442478,10.73446328,11.5902965,13.5770235,15.44303797,14.87804878,16.12903226,16.27358491,14.44954128,14.08114558,11.03117506,11.68224299,11.18568233,11.73814898,11.97183099,12.33480176,12.33480176,12.33480176,12.33480176,12.33480176,12.33480176,12.33480176,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.153846154,7.8125,7.462686567,9.589041096,9.090909091,8.219178082,9.589041096,11.25,13.0952381,14.95327103,15.44117647,14.49275362,16.04278075,14.04494382,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,15.0877193,16.08187135,18.43043995,17.39130435,16.46623497,15.90080233,14.57465794,15.15151515,14.42809682,12.58382643,13.44864102,14.62043112,13.98305085,12.66404199,13.56198867,11.48894024,9.720885467,12.1629902,12.7942064,13.64932288,11.3477335,11.08305983,11.17256637,11.34798295,9.612450412,9.667673716,7.154943196,7.80047758,7.760588384,6.76416819,5.262092694,5.385820603,13.96854764,11.02521627,9.078014184,9.311023622,10.6557377,9.874905231,5.084359325,4.249596557,11.64169274,9.608091024,10.46756188,12.18417553,12.18417553,12.18417553,12.18417553,12.18417553,12.18417553,12.18417553,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.95348837,16.8057211,16.30695444,12.94797688,10.64593301,10.45673077,11.75278622,10.45454545,12.83643892,10.01124859,12.3094959,10.36866359,10.56511057,12.66968326,10.76023392,12.69662921,14.15730337,15.63169165,14.23877327,9.624413146,14.98800959,15.82969432,15.66401816,16.13722999,15.07402423,15.07402423,15.07402423,15.07402423,15.07402423,15.07402423,15.07402423,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Norway,NOR,37.8170638,38.26771654,37.75038521,40.58782365,40.74324324,41.45885287,42.03539823,42.04236828,40.08200923,39.24632353,38.30409357,37.49456285,38.55626327,40.75342466,44.68929044,40.80508475,40.25256511,37.81038375,36.37370753,36.71413685,36.83437385,36.2922231,34.33388158,32.62295082,34.41117764,33.20711852,29.82160889,28.69060573,27.37107825,26.06127722,22.72396213,19.1522158,15.7712305,15.26867628,17.37776394,17.96178344,18.91223733,16.88654354,16.72727273,16.44719162,20.61499843,18.88686131,16.55384615,18.88191671,19.30860034,17.77326761,17.20733427,16.62503469,17.30878187,14.26969442,15.91271953,16.13705443,16.34669678,16.72364672,16.08609459,16.08609459,16.08609459,16.08609459,16.08609459,16.08609459,16.08609459,..,..
